"2013-04-30 11:42:53","3","1","2","2","10.12.6.241","1"
"2013-05-08 03:39:32","1","3","3","(154,300),(406,301),(407,363),(148,358),(153,297),","46.7.132.96","182"
"2013-05-08 03:39:40","1","3","1","(103,267),(329,272),(316,331),(97,325),(100,268),","46.7.132.96","183"
"2013-05-08 03:39:51","1","3","4","(228,202),(278,199),(279,250),(207,258),(227,202),","46.7.132.96","184"
"2013-05-08 03:40:02","1","1","2","(300,133),(372,143),(339,217),(277,209),(297,132),","46.7.132.96","185"
"2013-05-08 03:40:13","1","1","1","(277,135),(381,138),(375,264),(275,263),(279,133),","46.7.132.96","186"
"2013-05-08 03:40:22","3","1","2","1","46.7.132.96","187"
"2013-05-08 03:40:24","3","1","1","1","46.7.132.96","188"
"2013-05-08 03:40:30","3","3","2","1","46.7.132.96","189"
"2013-05-08 03:40:34","3","3","4","3","46.7.132.96","190"
"2013-05-08 03:40:38","3","3","1","1","46.7.132.96","191"
"2013-05-08 03:40:42","3","3","3","2","46.7.132.96","192"
"2013-05-08 03:40:50","3","2","5","3","46.7.132.96","193"
"2013-05-08 03:40:54","3","2","3","2","46.7.132.96","194"
"2013-05-08 03:40:58","3","2","6","5","46.7.132.96","195"
"2013-05-08 03:41:01","3","2","2","1","46.7.132.96","196"
"2013-05-08 03:41:05","3","2","7","2","46.7.132.96","197"
"2013-05-08 03:41:09","3","2","4","1","46.7.132.96","198"
"2013-05-08 03:41:12","3","2","1","1","46.7.132.96","199"
"2013-05-08 12:46:11","3","2","5","2","89.101.11.79","200"
"2013-05-08 12:46:43","3","2","1","1","89.101.11.79","201"
"2013-05-08 12:47:05","3","2","4","1","89.101.11.79","202"
"2013-05-08 12:47:20","3","2","3","1","89.101.11.79","203"
"2013-05-08 12:47:54","3","2","6","2","89.101.11.79","204"
"2013-05-08 12:48:15","3","2","7","4","89.101.11.79","205"
"2013-05-08 12:48:28","3","2","2","1","89.101.11.79","206"
"2013-05-08 12:48:48","3","3","4","1","89.101.11.79","207"
"2013-05-08 12:49:01","3","3","3","5","89.101.11.79","208"
"2013-05-08 12:49:24","3","3","2","1","89.101.11.79","209"
"2013-05-08 12:49:32","3","3","1","2","89.101.11.79","210"
"2013-05-08 12:50:03","3","1","1","1","89.101.11.79","211"
"2013-05-08 12:50:20","3","1","2","2","89.101.11.79","212"
"2013-05-08 12:50:46","1","3","2","(113,224),(78,274),(86,362),(386,352),(382,246),(298,206),(130,213),(116,224),","89.101.11.79","213"
"2013-05-08 12:51:04","1","3","1","(80,147),(79,340),(396,335),(380,219),(192,156),(87,150),","89.101.11.79","214"
"2013-05-08 12:51:21","1","3","4","(119,117),(375,143),(466,310),(440,365),(120,363),(76,154),(121,118),","89.101.11.79","215"
"2013-05-08 12:51:53","1","3","3","(107,236),(107,336),(132,357),(460,359),(450,253),(369,236),(104,233),","89.101.11.79","216"
"2013-05-08 12:52:15","1","2","4","(74,97),(251,92),(253,296),(73,304),(74,96),","89.101.11.79","217"
"2013-05-08 12:52:34","1","2","1","(112,88),(202,92),(223,287),(110,300),(107,86),","89.101.11.79","218"
"2013-05-08 12:52:46","1","2","3","(300,78),(426,84),(424,301),(293,276),(297,80),","89.101.11.79","219"
"2013-05-08 12:53:08","1","2","5","(243,90),(250,318),(417,316),(420,86),(247,93),(249,90),(243,90),","89.101.11.79","220"
"2013-05-08 12:53:22","1","2","2","(68,77),(211,85),(220,296),(65,304),(67,76),","89.101.11.79","221"
"2013-05-08 12:53:43","1","2","7","(284,65),(297,326),(430,332),(427,73),(289,65),","89.101.11.79","222"
"2013-05-08 12:53:55","1","2","6","(69,86),(195,85),(197,316),(69,314),(72,86),","89.101.11.79","223"
"2013-05-08 12:54:15","1","1","2","(335,93),(459,136),(418,297),(278,249),(332,92),","89.101.11.79","224"
"2013-05-08 12:54:39","1","1","1","(323,115),(428,142),(399,313),(301,285),(325,117),","89.101.11.79","225"
"2013-05-08 12:54:53","2","1","2","(319,108)","89.101.11.79","226"
"2013-05-08 12:55:02","2","1","1","(399,136)","89.101.11.79","227"
"2013-05-08 12:55:15","2","2","2","(108,157)","89.101.11.79","228"
"2013-05-08 12:55:26","2","2","6","(187,178)","89.101.11.79","229"
"2013-05-08 12:55:37","2","2","3","(411,169)","89.101.11.79","230"
"2013-05-08 12:55:47","2","2","1","(199,194)","89.101.11.79","231"
"2013-05-08 12:55:55","2","2","4","(100,159)","89.101.11.79","232"
"2013-05-08 12:56:04","2","2","7","(383,180)","89.101.11.79","233"
"2013-05-08 12:56:09","2","2","5","(363,167)","89.101.11.79","234"
"2013-05-08 12:56:16","2","3","2","(246,322)","89.101.11.79","235"
"2013-05-08 12:56:21","2","3","1","(219,279)","89.101.11.79","236"
"2013-05-08 12:56:27","2","3","3","(279,322)","89.101.11.79","237"
"2013-05-08 12:56:40","2","3","4","(255,321)","89.101.11.79","238"
"2013-05-09 03:39:59","1","1","1","(321,215),(339,128),(314,269),(314,270),(337,288),(348,284),(369,136),(339,124),","147.252.66.108","239"
"2013-05-09 03:40:17","1","1","2","(338,125),(308,221),(344,233),(370,133),(339,123),","147.252.66.108","240"
"2013-05-09 03:40:55","1","2","1",,"147.252.66.108","241"
"2013-05-09 03:41:08","1","2","7",,"147.252.66.108","242"
"2013-05-09 03:41:48","1","2","5","(340,31),(335,365),(420,364),(421,29),(343,28),","147.252.66.108","243"
"2013-05-09 03:42:03","1","2","3","(350,31),(351,369),(435,366),(435,26),(347,29),","147.252.66.108","244"
"2013-05-09 03:42:19","1","2","2","(67,28),(64,368),(144,368),(152,31),(65,23),","147.252.66.108","245"
"2013-05-09 03:42:34","1","2","4","(65,28),(63,367),(149,366),(149,29),(66,22),(64,26),","147.252.66.108","246"
"2013-05-09 03:42:46","1","2","6",,"147.252.66.108","247"
"2013-05-09 03:43:12","1","3","2","(-1,164),(0,370),(497,373),(498,164),(1,160),","147.252.66.108","248"
"2013-05-09 03:43:31","1","3","1","(0,169),(497,162),(499,373),(1,369),(2,167),","147.252.66.108","249"
"2013-05-09 03:43:48","1","3","3","(-1,217),(493,210),(495,372),(2,371),(1,219),","147.252.66.108","250"
"2013-05-09 03:44:03","1","3","4","(-1,205),(499,199),(498,373),(-1,371),(0,202),","147.252.66.108","251"
"2013-05-09 03:44:12","3","1","2","4","147.252.66.108","252"
"2013-05-09 03:44:18","3","1","1","2","147.252.66.108","253"
"2013-05-09 03:44:22","3","3","3","3","147.252.66.108","254"
"2013-05-09 03:44:28","3","3","2","1","147.252.66.108","255"
"2013-05-09 03:44:31","3","3","1","1","147.252.66.108","256"
"2013-05-09 03:44:35","3","3","4","5","147.252.66.108","257"
"2013-05-09 03:44:40","3","2","3","4","147.252.66.108","258"
"2013-05-09 03:44:47","3","2","1","1","147.252.66.108","259"
"2013-05-09 03:44:57","3","2","4","2","147.252.66.108","260"
"2013-05-09 03:45:02","3","2","2","4","147.252.66.108","261"
"2013-05-09 03:45:10","3","2","6","3","147.252.66.108","262"
"2013-05-09 03:45:17","3","2","7","1","147.252.66.108","263"
"2013-05-09 03:45:20","3","2","5","4","147.252.66.108","264"
"2013-05-09 03:45:34","2","2","2","(120,170)","147.252.66.108","265"
"2013-05-09 03:45:38","2","2","6","-5","147.252.66.108","266"
"2013-05-09 03:45:41","2","2","1","-5","147.252.66.108","267"
"2013-05-09 03:45:47","2","2","3","(367,174)","147.252.66.108","268"
"2013-05-09 03:45:52","2","2","5","(349,167)","147.252.66.108","269"
"2013-05-09 03:45:57","2","2","4","(141,173)","147.252.66.108","270"
"2013-05-09 03:46:00","2","2","7","-5","147.252.66.108","271"
"2013-05-09 03:46:07","2","1","1","(329,196)","147.252.66.108","272"
"2013-05-09 03:46:12","2","1","2","(336,181)","147.252.66.108","273"
"2013-05-09 03:46:19","2","3","4","(254,233)","147.252.66.108","274"
"2013-05-09 03:46:25","2","3","2","(219,239)","147.252.66.108","275"
"2013-05-09 03:46:29","2","3","1","(211,197)","147.252.66.108","276"
"2013-05-09 03:46:35","2","3","3","(279,227)","147.252.66.108","277"
"2013-05-09 05:48:38","2","1","1","(348,209)","147.252.228.72","278"
"2013-05-09 05:48:49","2","1","2","(346,181)","147.252.228.72","279"
"2013-05-09 05:49:11","2","3","1","(215,298)","147.252.228.72","280"
"2013-05-09 05:49:22","2","3","2","(171,331)","147.252.228.72","281"
"2013-05-09 05:49:36","2","3","4","(217,338)","147.252.228.72","282"
"2013-05-09 05:49:45","2","3","3","(247,324)","147.252.228.72","283"
"2013-05-09 05:50:19","2","2","4","(113,167)","147.252.228.72","284"
"2013-05-09 05:50:42","2","2","2","(81,202)","147.252.228.72","285"
"2013-05-09 05:51:04","2","2","1","(378,206)","147.252.228.72","286"
"2013-05-09 05:51:13","2","2","5","(403,215)","147.252.228.72","287"
"2013-05-09 05:51:36","2","2","3","(411,202)","147.252.228.72","288"
"2013-05-09 05:51:50","2","2","7","(418,212)","147.252.228.72","289"
"2013-05-09 05:52:04","2","2","6","(80,208)","147.252.228.72","290"
"2013-05-09 05:52:15","3","3","4","1","147.252.228.72","291"
"2013-05-09 05:52:19","3","3","1","1","147.252.228.72","292"
"2013-05-09 05:52:23","3","3","3","4","147.252.228.72","293"
"2013-05-09 05:52:26","3","3","2","5","147.252.228.72","294"
"2013-05-09 05:52:31","3","2","5","1","147.252.228.72","295"
"2013-05-09 05:52:34","3","2","2","1","147.252.228.72","296"
"2013-05-09 05:52:41","3","2","7","3","147.252.228.72","297"
"2013-05-09 05:52:46","3","2","6","4","147.252.228.72","298"
"2013-05-09 05:52:50","3","2","4","1","147.252.228.72","299"
"2013-05-09 05:52:54","3","2","1","4","147.252.228.72","300"
"2013-05-09 05:52:58","3","2","3","1","147.252.228.72","301"
"2013-05-09 05:53:02","3","1","1","1","147.252.228.72","302"
"2013-05-09 05:53:04","3","1","2","1","147.252.228.72","303"
"2013-05-09 05:53:24","1","2","2","(88,83),(174,83),(176,259),(86,254),(86,84),","147.252.228.72","304"
"2013-05-09 05:53:39","1","2","5","(419,62),(309,59),(302,346),(408,357),(418,63),","147.252.228.72","305"
"2013-05-09 05:53:48","1","2","4","(70,49),(203,58),(205,323),(78,359),(73,53),","147.252.228.72","306"
"2013-05-09 05:53:56","1","2","1","(425,104),(278,107),(274,297),(426,304),(425,104),","147.252.228.72","307"
"2013-05-09 05:54:05","1","2","7","(425,68),(339,76),(343,323),(438,329),(424,65),","147.252.228.72","308"
"2013-05-09 05:54:15","1","2","6","(81,77),(214,125),(220,266),(83,322),(80,81),","147.252.228.72","309"
"2013-05-09 05:54:23","1","2","3","(429,58),(335,58),(340,332),(429,331),(428,59),","147.252.228.72","310"
"2013-05-09 05:54:33","1","1","1","(333,131),(299,283),(362,294),(373,139),(334,136),","147.252.228.72","311"
"2013-05-09 05:54:55","1","1","2","(335,130),(375,142),(377,249),(308,224),(336,133),","147.252.228.72","312"
"2013-05-09 05:55:05","1","3","1","(311,262),(110,254),(77,361),(268,354),(310,264),","147.252.228.72","313"
"2013-05-09 05:55:16","1","3","4","(196,235),(133,362),(375,354),(319,225),(200,237),","147.252.228.72","314"
"2013-05-09 05:55:23","1","3","3","(149,298),(386,294),(380,366),(151,372),(148,300),","147.252.228.72","315"
"2013-05-09 05:55:31","1","3","2","(111,288),(307,295),(287,363),(91,362),(114,292),","147.252.228.72","316"
"2013-05-14 09:05:10","2","3","1","(229,330)","194.46.189.88","317"
"2013-05-14 09:05:35","2","3","4","(262,336)","194.46.189.88","318"
"2013-05-14 09:08:43","2","3","3","(212,343)","194.46.189.88","319"
"2013-05-14 09:08:55","2","3","2","(188,330)","194.46.189.88","320"
"2013-05-14 09:09:27","2","2","1","-5","194.46.189.88","321"
"2013-05-14 09:09:53","2","2","2","-5","194.46.189.88","322"
"2013-05-14 09:10:17","2","2","3","(370,151)","194.46.189.88","323"
"2013-05-14 09:10:30","2","2","4","(119,182)","194.46.189.88","324"
"2013-05-14 09:10:44","2","2","5","(372,168)","194.46.189.88","325"
"2013-05-14 09:10:59","2","2","7","(382,164)","194.46.189.88","326"
"2013-05-14 09:11:10","2","2","6","(106,182)","194.46.189.88","327"
"2013-05-14 09:11:34","2","1","2","(320,178)","194.46.189.88","328"
"2013-05-14 09:11:52","2","1","1","(276,204)","194.46.189.88","329"
"2013-05-14 09:12:13","1","1","2","(232,208),(235,201),(244,188),(252,179),(262,165),(277,148),(293,139),(305,131),","194.46.189.88","330"
"2013-05-14 09:12:22","1","1","1","(334,150),(330,177),(316,198),(300,225),(300,246),","194.46.189.88","331"
"2013-05-14 09:12:41","1","3","3","(180,339),(214,337),(246,330),(269,334),(292,330),","194.46.189.88","332"
"2013-05-14 09:12:49","1","3","2","(178,339),(204,339),(236,337),(273,334),","194.46.189.88","333"
"2013-05-14 09:12:56","1","3","4","(208,345),(234,345),(257,347),(284,344),","194.46.189.88","334"
"2013-05-14 09:13:04","1","3","1","(142,300),(167,300),(210,297),(236,301),","194.46.189.88","335"
"2013-05-14 09:13:33","1","2","2","(108,184),(106,163),(105,140),(106,118),(104,96),","194.46.189.88","336"
"2013-05-14 09:13:39","1","2","7","(381,110),(386,144),(384,176),(385,205),","194.46.189.88","337"
"2013-05-14 09:13:53","1","2","1",,"194.46.189.88","338"
"2013-05-14 09:14:00","1","2","4","(105,201),(101,167),(106,131),(103,109),","194.46.189.88","339"
"2013-05-14 09:14:06","1","2","3","(385,126),(390,156),(388,190),(388,210),","194.46.189.88","340"
"2013-05-14 09:14:11","1","2","6","(109,118),(111,149),(105,192),(97,217),","194.46.189.88","341"
"2013-05-14 09:14:16","1","2","5","(355,104),(359,149),(358,186),(362,213),","194.46.189.88","342"
"2013-05-14 09:14:37","3","2","3","1","194.46.189.88","343"
"2013-05-14 09:14:47","3","2","5","4","194.46.189.88","344"
"2013-05-14 09:14:54","3","2","7","4","194.46.189.88","345"
"2013-05-14 09:15:14","3","2","1","5","194.46.189.88","346"
"2013-05-14 09:15:21","3","2","6","3","194.46.189.88","347"
"2013-05-14 09:15:29","3","2","4","5","194.46.189.88","348"
"2013-05-14 09:15:39","3","2","2","3","194.46.189.88","349"
"2013-05-14 09:15:45","3","1","2","2","194.46.189.88","350"
"2013-05-14 09:15:48","3","1","1","1","194.46.189.88","351"
"2013-05-14 09:15:57","3","3","1","5","194.46.189.88","352"
"2013-05-14 09:16:02","3","3","2","5","194.46.189.88","353"
"2013-05-14 09:16:08","3","3","3","5","194.46.189.88","354"
"2013-05-14 09:16:14","3","3","4","4","194.46.189.88","355"
